voltage,current,power,FR[%],Q[W],alpha,beta,P[bar],Te_mean[K],Tc_mean[K],Te_std[K],Tc_std[K],T_pulse[K],TR_train[K/W]
73.8,1.081,79.8,60,80,60,0,1.253,360.67,333.05,274.2976062,286.2198125,371.51,0.34525000000000006
82.3,1.217,100.2,60,100,0,0,0.453,329.79,301.525,274.8361198,274.0751126,363.55,0.28264999999999985
64.4,0.945,61,60,60,90,0,0.883,354.69,315.975,273.9549845,277.5872476,337.87,0.6452499999999995
52.4,0.775,40.7,60,40,60,0,0.643,345.83,304.675,273.453315,274.4445398,352.47,1.0288750000000007
73.4,1.084,79.5,60,80,30,0,0.533,338.51,301.675,273.6529911,274.5814911,335.47,0.46043750000000044
73.8,1.086,80.3,60,80,60,0,0.733,342.15,305.325,273.6027693,274.2736103,371.51,0.46031249999999985
82.6,1.227,101.5,60,100,0,0,0.403,308.71,300.85,275.0872661,273.9624038,363.55,0.07860000000000014
72.4,1.068,77.5,60,80,90,0,0.893,353.41,318.35,274.7193948,295.8660736,314.55,0.43825000000000003
80.8,1.185,95.9,60,100,60,0,1.743,370.01,350.25,274.6904545,294.6731658,362.37,0.19759999999999991
73.8,1.084,80,60,80,60,0,1.333,362.05,332.65,274.2247093,283.0659804,371.51,0.3674999999999997
81.9,1.204,98.6,60,100,0,0,0.563,358.67,302.5,273.6316638,274.4804135,363.55,0.5616999999999996
63.6,0.94,60,60,60,0,0,0.613,334.51,304.025,273.4935113,274.4725606,352.85,0.5080833333333336
90.3,1.33,120.4,60,120,30,0,0.403,320.55,303.275,273.85,273.8398067,0,0.14395833333333313
82.2,1.216,100,60,100,0,0,0.463,332.59,301.575,274.7257538,274.1742884,363.55,0.31014999999999987
89.7,1.306,117.3,60,120,0,0,1.303,395.31,311.2,276.4092944,281.746317,344.51,0.7009166666666663
63.7,0.943,60.2,60,60,30,0,0.553,327.19,304.1,273.6005552,274.0536961,351.05,0.38483333333333386
53.2,0.786,41.9,60,40,30,0,0.783,352.13,304.9,273.8260178,274.4576697,0,1.1807500000000004
63.6,0.941,59.9,60,60,30,0,0.513,321.09,303.9,273.6327007,273.9886497,351.05,0.2865
53.2,0.786,41.9,60,40,30,0,0.763,350.35,304.8,273.7942049,274.4576697,0,1.1387500000000004
52.1,0.774,40.4,60,40,90,0,0.513,338.15,305.775,273.404951,274.4367919,322.31,0.809375
83.3,1.221,101.9,60,100,30,0,1.343,367.75,341.775,277.0055155,290.22891,338.17,0.2597500000000002
83.7,1.23,103.1,60,100,90,0,1.723,368.11,363.125,273.9102631,283.0761859,371.29,0.04985000000000014
82.5,1.213,100.1,60,100,90,0,1.723,368.25,355.55,274.2153638,289.5619875,371.29,0.12700000000000045
63.5,0.935,59.5,60,60,30,0,0.893,357.11,307.475,275.612316,276.1404013,351.05,0.8272500000000008
73.8,1.082,80,60,80,30,0,1.453,364.21,341.675,274.7462456,299.4719015,335.47,0.2816875000000003
63.6,0.933,59.4,60,60,0,0,1.013,360.73,306.925,276.6049964,277.2742171,352.85,0.8967500000000002
74,1.086,80.5,60,80,60,0,0.903,354.15,305.6,273.591588,274.3233144,371.51,0.6068750000000002
63.5,0.943,60,60,60,0,0,0.503,308.41,303.7,273.4861547,274.4576697,352.85,0.07849999999999965
80.7,1.186,95.9,60,100,60,0,1.703,367.89,353.4,274.1028903,289.1403096,362.37,0.14490000000000008
73.9,1.085,80.4,60,80,30,0,1.053,361.11,324.5,275.8095112,291.1872762,335.47,0.45762499999999945
89.7,1.318,118.5,60,120,30,0,0.733,349.89,308.9,275.7264316,279.9878847,0,0.3415833333333334
74.4,1.091,81.2,60,80,0,0,0.743,362.09,303.4,273.7183309,274.39499,327.27,0.733625
73.3,1.082,79.4,60,80,0,0,0.513,329.63,302.85,273.730517,274.2960076,327.27,0.3347500000000004
73.6,1.08,79.7,60,80,60,0,1.593,366.71,345.225,274.0061542,287.1419918,371.51,0.26856250000000015
64.3,0.944,60.8,60,60,90,0,0.883,355.13,313.75,274.3673742,276.8441395,337.87,0.6896666666666665
52,0.773,40.3,60,40,0,0,0.463,313.13,303.95,273.5938468,274.6309907,353.75,0.22950000000000018
51.8,0.771,40,60,40,60,0,0.543,314.07,304.5,273.5586563,274.5296135,352.47,0.23924999999999982
73.6,1.082,79.8,60,80,60,0,1.293,360.87,333.9,273.9697561,286.0580079,371.51,0.33712500000000034
64.2,0.942,60.5,60,60,90,0,0.823,353.19,311.95,273.8766361,276.3913989,337.87,0.6873333333333335
89.9,1.323,119.3,60,120,90,0,1.433,359.45,351.95,276.4096012,278.2116203,0,0.0625
53.5,0.793,42.5,60,40,90,0,0.703,351.43,312.575,275.2010973,280.9587024,322.31,0.971374999999999
51.7,0.77,39.8,60,40,60,0,0.533,313.25,304.5,273.5437004,274.5296135,352.47,0.21875
63,0.933,58.9,60,60,60,0,0.573,337.39,303.25,273.5659327,274.494123,342.29,0.5689999999999997
53.1,0.785,41.7,60,40,30,0,0.693,345.99,304.65,273.9102631,274.4280193,0,1.0335000000000008
73.5,1.084,79.9,60,80,30,0,0.523,337.51,301.7,273.709464,274.5320275,335.47,0.44762500000000005
73.5,1.084,79.8,60,80,30,0,0.563,343.23,301.7,273.8110598,274.5320275,335.47,0.5191249999999996
63.8,0.938,60,60,60,0,0,0.893,356.87,304.125,273.5586563,274.543736,352.85,0.8790833333333334
52,0.773,40.3,60,40,90,0,0.473,331.09,305.75,273.4380972,274.4866625,322.31,0.6334999999999994
73.7,1.085,80.1,60,80,30,0,0.623,349.01,301.625,273.6912947,274.543736,335.47,0.5923124999999999
51.9,0.768,40,60,40,0,0,0.603,339.47,303.825,273.4274887,274.543736,353.75,0.8911249999999995
82.2,1.205,99.3,60,100,30,0,1.173,368.15,336.55,274.3828828,291.3662931,338.17,0.3160000000000002
90.4,1.328,120.2,60,120,90,0,1.863,367.99,356.55,275.1382153,289.1639523,0,0.09533333333333378
90.1,1.32,119.1,60,120,30,0,1.493,364.53,337.3,274.0621403,293.7215823,0,0.22691666666666682
83.3,1.224,102.1,60,100,30,0,0.923,356.83,324.7,275.8889779,278.6281384,338.17,0.3213
83,1.214,101,60,100,0,0,0.683,385.09,306.175,273.9329432,277.0077843,363.55,0.7891500000000002
89.7,1.319,118.3,60,120,90,0,1.483,362.49,350.025,274.9906521,278.0635018,0,0.10387500000000026
73.5,1.09,80.5,60,80,30,0,0.473,316.43,301.95,273.7348077,274.5594916,335.47,0.18099999999999952
52.6,0.777,40.9,60,40,60,0,0.723,350.47,304.7,273.7130275,274.4576697,352.47,1.1442499999999995
82.1,1.219,100.1,60,100,60,0,0.583,316.11,305.225,273.7688699,274.4725606,362.37,0.1088499999999999
74.3,1.091,81.2,60,80,0,0,0.743,359.47,303.275,273.6569517,274.3730427,327.27,0.7024374999999999
73.1,1.083,79.4,60,80,60,0,0.613,309.45,304.65,273.5801163,274.0880832,371.51,0.060000000000000143
89.5,1.31,117.4,60,120,30,0,1.433,374.73,338.825,273.9938009,294.6482751,0,0.2992083333333336
73.8,1.083,80.1,60,80,60,0,1.413,363.33,344.525,274.3149034,286.4795099,371.51,0.2350625000000001
89.7,1.315,118.3,60,120,0,0,1.203,367.37,301.95,273.9818654,274.2901754,344.51,0.5451666666666668
90,1.323,119.3,60,120,90,0,1.893,369.63,361.275,273.902994,284.0303722,0,0.06962500000000015
72.3,1.065,77,60,80,90,0,1.473,363.53,345.2,274.1023655,288.5297486,314.55,0.2291249999999998
90.9,1.329,120.9,60,120,60,0,2.433,376.07,365.275,273.9063068,288.5784099,333.65,0.08995833333333299
84,1.234,103.2,60,100,90,0,1.713,367.71,361.75,274.3386968,285.2845238,371.29,0.05959999999999979
73.4,1.081,79.4,60,80,60,0,0.713,336.91,305.225,273.6274935,274.209481,371.51,0.39606250000000004
63.9,0.941,60.3,60,60,0,0,0.743,347.93,304.1,273.5586563,274.5223459,352.85,0.7304999999999997
63.8,0.939,59.9,60,60,0,0,0.833,352.57,304.1,273.5063706,274.5320275,352.85,0.8078333333333328
63,0.933,58.9,60,60,60,0,0.573,335.41,303.25,273.5893177,274.4866625,342.29,0.5359999999999995
82.9,1.217,100.9,60,100,90,0,1.653,368.03,357.05,274.1609402,286.1876378,371.29,0.10980000000000018
52.1,0.77,40.2,60,40,0,0,0.693,347.11,303.725,273.4380972,274.543736,353.75,1.0846250000000013
83.3,1.223,102,60,100,90,0,1.683,367.73,357.375,274.008487,286.2614136,371.29,0.10354999999999961
73.7,1.084,80,60,80,30,0,0.963,354.95,313.725,274.5870108,280.1392179,335.47,0.5153125000000003
89.6,1.319,118.1,60,120,90,0,1.163,358.23,333.5,275.3080083,288.3325558,0,0.206083333333333
52,0.769,40,60,40,0,0,0.623,342.37,303.8,273.4363564,274.5933757,353.75,0.9642500000000013
63.4,0.935,59.3,60,60,30,0,0.903,355.61,308.25,274.7241664,276.7024639,351.05,0.7893333333333327
52,0.773,40.3,60,40,90,0,0.493,334.95,305.75,273.394949,274.4227922,322.31,0.7299999999999998
81.9,1.202,98.5,60,100,0,0,0.533,366.07,302.65,273.6715362,274.3583046,363.55,0.6341999999999995
83.1,1.215,101,60,100,0,0,0.683,385.69,305.9,273.9003333,276.8037652,363.55,0.7979000000000002
51.7,0.77,39.9,60,40,60,0,0.543,315.67,304.55,273.5586563,274.494123,352.47,0.27800000000000014
80.7,1.185,95.8,60,100,60,0,1.633,366.55,354.375,273.9715838,288.1082474,362.37,0.12174999999999954
82.5,1.214,100.2,60,100,90,0,1.133,358.51,336.775,274.1262172,283.5587703,371.29,0.21735000000000013
52.1,0.779,40.7,60,40,90,0,0.423,312.43,305.65,273.5647288,274.5571247,322.31,0.16950000000000073
63.4,0.936,59.4,60,60,60,0,0.653,348.15,303.325,273.5307887,274.4801002,342.29,0.7470833333333331
82.7,1.218,100.8,60,100,90,0,0.863,353.41,312.525,274.2738327,280.5551221,371.29,0.40884999999999994
64.1,0.941,60.5,60,60,90,0,0.813,352.47,309.825,273.7130275,276.4950212,337.87,0.7107499999999997
63.7,0.942,60.1,60,60,0,0,0.603,333.07,303.975,273.5647288,274.4445398,352.85,0.4849166666666671
73.9,1.084,80.3,60,80,30,0,1.283,361.17,337.7,275.1024344,296.8994561,335.47,0.2933749999999996
74.4,1.089,81.2,60,80,0,0,0.613,372.71,303.675,273.744138,274.5389444,327.27,0.8629375000000004
64.4,0.948,61.2,60,60,90,0,0.523,338.73,306.6,273.5201351,274.5296135,337.87,0.5355
63.2,0.932,59,60,60,60,0,0.983,354.47,320.225,274.3403781,281.155571,342.29,0.5707500000000001
73.9,1.084,80.2,60,80,30,0,1.253,361.87,331.475,275.7724035,293.8088762,335.47,0.3799375000000005
63.9,0.942,60.4,60,60,0,0,0.703,345.73,304.05,273.5334058,274.494123,352.85,0.6946666666666668
73.8,1.086,80.2,60,80,60,0,0.733,342.15,305.325,273.6027693,274.2736103,371.51,0.46031249999999985
63.6,0.937,59.6,60,60,30,0,0.753,352.01,305.025,274.5367228,274.4079746,351.05,0.7830833333333336
63.5,0.935,59.4,60,60,60,0,1.063,356.71,315.7,273.7926508,280.2542241,342.29,0.6834999999999999
80.6,1.183,95.6,60,100,60,0,1.443,364.17,342.075,274.0784396,278.99601,362.37,0.2209499999999997
89.9,1.328,119.6,60,120,0,0,0.713,315.73,300.675,274.3694261,273.9044314,344.51,0.1254583333333334
90,1.315,118.5,60,120,0,0,1.153,384.91,305.8,274.2490905,276.8110563,344.51,0.6592500000000001
53,0.784,41.6,60,40,30,0,0.693,346.49,304.65,273.9200649,274.4280193,0,1.0460000000000007
83.5,1.23,102.8,60,100,30,0,0.403,341.57,304.825,274.9267949,274.2736103,338.17,0.36745000000000005
73.1,1.087,79.9,60,80,90,0,0.593,313.35,300,273.6398979,274.3896236,314.55,0.16687499999999958
72.3,1.065,77.2,60,80,90,0,1.433,362.67,343.45,274.4097619,293.0225942,314.55,0.24024999999999963
63.5,0.936,59.5,60,60,30,0,0.883,358.53,307.425,273.6618594,276.0977392,351.05,0.8517500000000003
63.4,0.934,59.3,60,60,60,0,1.093,357.07,316.325,274.008487,279.8205197,342.29,0.6790833333333334
63.2,0.935,59.2,60,60,60,0,0.593,341.51,303.25,273.577785,274.4866625,342.29,0.6376666666666665
90.1,1.32,119,60,120,30,0,1.403,364.59,334.65,275.5641251,296.5261987,0,0.24949999999999997
63.2,0.941,59.7,60,60,60,0,0.473,313.29,303.3,273.7270615,274.5296135,342.29,0.16650000000000015
82.1,1.219,100.4,60,100,60,0,0.583,316.11,305.225,273.7688699,274.4725606,362.37,0.1088499999999999
52,0.774,40.4,60,40,0,0,0.443,310.29,303.975,273.4861547,274.5814911,353.75,0.15787499999999993
90.8,1.327,120.7,60,120,60,0,2.283,374.31,368.875,274.2826959,284.9036874,333.65,0.04529166666666621
74,1.085,80.4,60,80,60,0,0.933,355.65,305.625,273.6398979,274.2824752,371.51,0.6253124999999997
52,0.772,40.2,60,40,60,0,0.583,322.47,304.525,273.5201351,274.4801002,352.47,0.44862499999999983
81.1,1.192,96.8,60,100,60,0,1.213,360.07,333.025,273.8895945,283.7680271,362.37,0.2704499999999996
91,1.332,121.5,60,120,60,0,1.863,368.93,354.925,274.3361703,285.1595448,333.65,0.11670833333333329
71.4,1.051,75.2,60,80,90,0,1.463,363.97,338.5,273.833374,282.2118247,314.55,0.31837499999999963
53.2,0.786,41.9,60,40,30,0,0.773,350.93,304.875,273.8963243,274.4393797,0,1.1513749999999987
80.7,1.184,95.6,60,100,60,0,1.593,366.09,351.875,274.3260102,290.0742183,362.37,0.14214999999999975
90.3,1.335,120.7,60,120,0,0,0.663,309.79,300.575,274.3698361,273.8446222,344.51,0.07679166666666645
81.9,1.202,98.7,60,100,0,0,0.533,366.55,302.675,273.737367,274.3811918,363.55,0.63875
53.4,0.789,42.3,60,40,30,0,0.803,353.55,304.825,273.9049834,274.4106215,0,1.2181249999999992
73.4,1.082,79.5,60,80,60,0,0.703,335.85,305.2,273.6027693,274.1972185,371.51,0.3831249999999997
82,1.206,99.1,60,100,0,0,0.543,355.41,302.325,273.5719005,274.3730427,363.55,0.5308499999999998
63.6,0.942,60,60,60,30,0,0.513,320.17,303.85,273.6368265,274.025595,351.05,0.2719999999999999
63.8,0.944,60.4,60,60,0,0,0.573,328.83,303.975,273.4614482,274.4445398,352.85,0.4142500000000003
52.2,0.775,40.6,60,40,0,0,0.483,318.17,303.95,273.4771085,274.6309907,353.75,0.35549999999999926
83.3,1.224,102.1,60,100,30,0,0.883,354.05,322.675,273.8882412,278.5557839,338.17,0.31375
82.7,1.219,101,60,100,90,0,0.693,349.87,304.45,273.8828028,274.6709646,371.29,0.45420000000000016
63.3,0.934,59.3,60,60,60,0,0.893,353.43,315.275,273.9938009,283.0425477,342.29,0.6359166666666662
72.8,1.08,78.6,60,80,90,0,0.613,322.03,300.4,273.6715362,274.3233144,314.55,0.2703749999999999
64.5,0.95,61.4,60,60,90,0,0.493,331.83,306.4,273.5647288,274.4576697,337.87,0.42383333333333345
84.1,1.235,103.7,60,100,90,0,1.703,367.75,360.425,274.3828828,288.1875918,371.29,0.07325000000000045
89.9,1.317,118.4,60,120,30,0,1.453,368.43,339.525,276.0512066,293.5810833,0,0.24087499999999978
64.2,0.941,60.5,60,60,90,0,0.873,353.77,317.125,273.6903702,277.2237984,337.87,0.6107499999999997
73.9,1.086,80.3,60,80,60,0,0.843,351.61,305.525,273.672494,274.2824752,371.51,0.5760625000000005
52.3,0.771,40.4,60,40,0,0,0.763,351.71,303.75,273.4935113,274.6219601,353.75,1.1989999999999994
63.2,0.937,59.4,60,60,30,0,0.483,316.21,303.675,273.6676872,273.9761356,351.05,0.20891666666666708
81.8,1.203,98.6,60,100,0,0,0.553,357.59,302.45,273.6005552,274.4016656,363.55,0.5513999999999999
63.9,0.942,60.3,60,60,0,0,0.733,347.01,304.1,273.5347077,274.5223459,352.85,0.7151666666666671
62.9,0.926,58.3,60,60,30,0,1.003,363.79,307.9,274.7383954,276.1527765,351.05,0.9314999999999998
90.2,1.337,120.8,60,120,60,0,0.633,304.45,304.15,273.6190416,273.9624038,333.65,0.0025000000000000946
52.5,0.775,40.8,60,40,60,0,0.803,352.21,306.2,273.7887488,276.2489245,352.47,1.1502499999999998
90.3,1.326,119.7,60,120,90,0,1.983,370.73,362.575,273.833374,282.4792997,0,0.0679583333333331
73.9,1.085,80.3,60,80,60,0,1.413,363.47,341.65,274.4755188,283.4992351,371.51,0.27274999999999994
83.9,1.232,103.6,60,100,90,0,1.663,367.65,361.675,274.3161904,284.8687528,371.29,0.05975000000000023
82,1.217,100,60,100,60,0,0.583,317.33,305.225,273.8185806,274.4725606,362.37,0.12105000000000019
63.7,0.943,60.1,60,60,0,0,0.583,329.51,303.975,273.4935113,274.4445398,352.85,0.42558333333333376
63.6,0.942,60.1,60,60,0,0,0.543,323.53,303.9,273.5201351,274.5223459,352.85,0.3271666666666666
82.3,1.208,99.6,60,100,30,0,1.183,366.93,337.625,274.7301899,291.3145029,338.17,0.2930499999999995
63.6,0.939,59.8,60,60,0,0,0.633,337.81,304.05,273.5719005,274.494123,352.85,0.5626666666666665
63.8,0.944,60.4,60,60,90,0,0.423,315.17,306,273.6903702,274.3233144,337.87,0.15283333333333265
71.6,1.055,75.7,60,80,90,0,1.453,363.03,344.625,274.5859666,287.0846989,314.55,0.23006249999999967
89.9,1.315,118.5,60,120,0,0,1.323,377.87,302.4,274.0113942,273.8641428,344.51,0.6289166666666669
82.8,1.216,100.7,60,100,90,0,1.793,368.33,363.15,275.4838809,283.6885008,371.29,0.05180000000000007
90.4,1.327,119.8,60,120,90,0,2.013,370.81,363.55,273.8155825,282.6550864,0,0.06049999999999992
89.7,1.318,118.3,60,120,30,0,0.673,349.25,305.625,275.5913111,275.6986925,0,0.36354166666666665
73.8,1.083,80,60,80,30,0,1.103,359.35,323.875,274.7546807,293.7429397,335.47,0.44343750000000026
51.9,0.768,40,60,40,0,0,0.603,340.31,303.825,273.454959,274.543736,353.75,0.912124999999999
83.3,1.221,101.8,60,100,30,0,1.333,368.11,343.175,276.1926962,290.4260673,338.17,0.24935000000000002
73.3,1.082,79.4,60,80,60,0,0.683,328.39,305.075,273.6115192,274.1742884,371.51,0.29143749999999996
52,0.773,40.3,60,40,0,0,0.463,312.71,303.95,273.5214835,274.6309907,353.75,0.21899999999999978
80.8,1.185,95.9,60,100,60,0,1.753,369.47,350.75,274.752186,294.0240668,362.37,0.1871999999999997
72.4,1.068,77.3,60,80,90,0,0.913,353.95,318.7,274.5284049,295.951535,314.55,0.440625
90.1,1.32,119.2,60,120,30,0,1.263,366.55,332.95,277.4120418,295.0234238,0,0.2799999999999997
52.5,0.776,40.9,60,40,60,0,0.683,348.87,304.65,273.5063706,274.4306248,352.47,1.1055000000000006
63.6,0.939,59.9,60,60,30,0,0.723,350.51,304.95,273.577785,274.2960076,351.05,0.7593333333333334
73.7,1.084,80.1,60,80,30,0,0.963,354.95,313.725,274.5870108,280.1392179,335.47,0.5153125000000003
74.3,1.086,80.9,60,80,0,0,0.563,384.93,303.975,273.8185806,274.413263,327.27,1.0119374999999997
52,0.774,40.3,60,40,90,0,0.463,326.57,305.675,273.484664,274.4367919,322.31,0.5223750000000009
82.3,1.206,99.3,60,100,30,0,1.183,369.85,336.6,274.0960444,291.0708445,338.17,0.3325
64,0.939,60.1,60,60,90,0,0.823,353.55,314.075,273.8606335,275.6908332,337.87,0.6579166666666662
73.8,1.084,80.2,60,80,60,0,1.433,364.51,341.575,274.0119745,283.3778623,371.51,0.28668750000000004
90,1.321,119.1,60,120,30,0,1.063,363.31,321.3,276.2649639,282.5142939,0,0.35008333333333325
73.6,1.084,80,60,80,30,0,0.653,348.95,306.45,275.9221833,279.4597808,335.47,0.53125
73.9,1.084,80.3,60,80,30,0,1.393,364.57,338.075,275.2504761,300.1292976,335.47,0.33118749999999936
64,0.939,60.4,60,60,90,0,0.773,351.95,308.5,273.634768,275.6272296,337.87,0.7241666666666665
89.8,1.309,117.6,60,120,0,0,1.183,396.17,309.5,274.1128084,278.9468382,344.51,0.7222499999999996
81.6,1.196,97.7,60,100,0,0,0.553,378.39,302.775,273.7004544,274.3730427,363.55,0.7561500000000001
63.5,0.944,60,60,60,0,0,0.513,306.01,303.775,273.4630495,274.4445398,352.85,0.03725000000000023
64.3,0.945,60.9,60,60,90,0,0.603,346.73,306.85,273.6049725,274.6533296,337.87,0.6646666666666666
64.1,0.941,60.4,60,60,90,0,0.823,352.85,312.7,273.693139,277.4816663,337.87,0.6691666666666662
64.4,0.945,60.9,60,60,90,0,0.873,354.45,318.125,273.634768,277.775563,337.87,0.6054166666666665
74.4,1.091,81.1,60,80,0,0,0.753,362.95,303.4,273.6977226,274.39499,327.27,0.7443750000000001
63.2,0.937,59.3,60,60,60,0,0.553,331.09,303.2,273.6327007,274.5296135,342.29,0.4648333333333331
73.7,1.086,80.2,60,80,30,0,0.613,347.63,302.675,276.2252236,275.1918537,335.47,0.5619375000000005
73.6,1.09,80.4,60,80,30,0,0.463,318.29,301.925,273.7768971,274.5485111,335.47,0.20456250000000012
73.7,1.084,79.9,60,80,60,0,0.743,344.47,305.4,273.5647288,274.3233144,371.51,0.4883749999999999
52.1,0.771,40.2,60,40,60,0,0.613,336.97,304.575,273.453315,274.4547988,352.47,0.8098749999999996
89.7,1.308,117.5,60,120,0,0,1.303,394.67,309.025,274.1829569,279.3887899,344.51,0.7137083333333332
90.8,1.329,120.7,60,120,60,0,1.783,368.31,354.575,273.5835897,282.3938718,333.65,0.11445833333333297
52.3,0.775,40.6,60,40,60,0,0.603,331.21,304.575,273.4380972,274.5171747,352.47,0.6658749999999998
83.2,1.223,101.9,60,100,30,0,0.823,353.33,325.1,274.5236812,277.038873,338.17,0.28230000000000016
53.1,0.785,41.8,60,40,30,0,0.753,349.79,304.775,273.8731874,274.4393797,0,1.1253749999999996
82.6,1.212,100.2,60,100,30,0,1.193,365.57,337.4,275.7028416,290.0911727,338.17,0.2817000000000002
89.6,1.311,117.4,60,120,30,0,1.433,374.73,339.85,274.3529131,294.7232859,0,0.29066666666666663
53.2,0.788,42,60,40,90,0,0.743,352.59,310.125,273.6060702,278.1549143,322.31,1.0616249999999994
89.7,1.314,118,60,120,0,0,1.213,368.71,302,274.07358,274.32047,344.51,0.5559166666666665
64.4,0.948,61.2,60,60,90,0,0.523,339.25,306.6,273.55,274.5296135,337.87,0.5441666666666672
52.5,0.776,40.9,60,40,60,0,0.743,352.15,305.2,273.9654753,274.8810883,352.47,1.1737499999999996
53.7,0.792,42.5,60,40,30,0,0.803,355.61,304.875,273.7183309,274.4393797,0,1.268374999999999
52.8,0.781,41.3,60,40,30,0,0.633,339.93,304.425,273.9758329,274.4106215,0,0.8876249999999999
90,1.322,119.2,60,120,0,0,0.873,343.33,301.425,274.2256393,274.1412114,344.51,0.34920833333333356
74.1,1.09,80.9,60,80,0,0,0.663,348.11,303.175,273.577785,274.3730427,327.27,0.5616875000000008
74.4,1.085,81,60,80,0,0,0.563,394.53,303.775,273.7720932,274.3730427,327.27,1.1344375
90,1.321,119.2,60,120,0,0,0.963,352.03,301.575,274.1154015,274.1742884,344.51,0.4204583333333332
72.3,1.065,77.2,60,80,90,0,1.513,363.73,344.675,274.4830416,286.6963095,314.55,0.2381875000000008
90.4,1.328,120.1,60,120,90,0,2.053,371.75,362.9,273.9562258,285.2072247,0,0.07375000000000019
90.4,1.327,120.3,60,120,90,0,2.013,370.93,362.15,274.0757429,284.3443438,0,0.07316666666666644
73.6,1.088,80.4,60,80,30,0,0.493,328.13,301.85,273.7640033,274.5594916,335.47,0.32850000000000035
53.4,0.789,42.2,60,40,30,0,0.803,353.51,304.8,273.9518728,274.4602163,0,1.217750000000001
91.1,1.333,121.3,60,120,60,0,1.903,370.11,355,274.0090693,285.9172759,333.65,0.12591666666666632
52.5,0.774,40.7,60,40,0,0,0.783,354.89,303.7,273.4935113,274.5933757,353.75,1.27975
74,1.086,80.4,60,80,60,0,0.803,349.31,305.475,273.6222288,274.3811918,371.51,0.5479374999999997
63.1,0.934,59,60,60,60,0,0.563,333.53,303.25,273.5586563,274.494123,342.29,0.5046666666666663
63.2,0.932,59.1,60,60,60,0,0.913,353.97,314.05,274.1534939,280.5147811,342.29,0.6653333333333346
82.1,1.21,99.5,60,100,0,0,0.523,345.49,302.05,273.5719005,274.2239336,363.55,0.43440000000000056
82,1.209,99.4,60,100,0,0,0.523,345.71,302.05,273.5537326,274.2332051,363.55,0.43660000000000027
89.8,1.314,118.1,60,120,30,0,1.843,377.35,348.275,277.1116916,294.2417638,0,0.24229166666666657
