voltage,current,power,FR[%],Q[W],alpha,beta,P[bar],Te_mean[K],Tc_mean[K],Te_std[K],Tc_std[K],T_pulse[K]
90.3,1.326,119.8,60,120,90,0,1.8929999999999998,369.51,363.125,275.26258135938,284.2643675783495,0.0
64.0,0.943,60.5,60,60,90,30,0.6929999999999998,349.89,316.29999999999995,274.5185759021698,281.0326814388675,349.99
64.1,0.949,60.9,60,60,90,60,0.43299999999999994,334.03,304.525,273.54623225512313,274.03459030064766,331.63
52.1,0.769,40.1,60,40,90,60,0.6829999999999998,349.40999999999997,306.34999999999997,273.4709361307176,275.5388630489558,349.57
72.8,1.07,78.1,60,80,90,30,0.603,346.45,316.775,276.24434968935316,282.56005667712293,354.84999999999997
50.7,0.748,38.0,60,40,90,30,0.5529999999999999,350.68999999999994,305.29999999999995,273.4935112807463,274.46021626713554,322.60999999999996
62.6,0.924,57.9,60,60,90,0,1.4229999999999998,364.99,319.42499999999995,273.8042170893518,276.6202305398921,0.0
72.4,1.069,77.7,60,80,90,0,0.813,351.27,303.525,274.9338161340228,275.4541628993338,347.77
63.1,0.933,59.1,60,60,90,90,0.593,340.80999999999995,304.15,273.46304951684994,274.2208252269472,306.53
52.2,0.775,40.5,60,40,90,60,0.43299999999999994,319.09,303.47499999999997,273.50777087639995,274.1035023160258,349.57
51.4,0.761,39.2,60,40,90,30,0.4029999999999999,327.96999999999997,304.22499999999997,273.39899799195973,274.20316981853193,322.60999999999996
90.0,1.322,119.0,60,120,90,60,0.8729999999999999,351.66999999999996,321.825,273.9481227975694,288.32616003254225,357.07
63.0,0.934,59.0,60,60,90,90,0.5429999999999999,329.54999999999995,303.625,273.5801162633521,274.07150239645193,306.53
51.8,0.764,39.7,60,40,90,90,0.5529999999999999,355.59,305.125,273.49351128074636,274.4700378782444,353.92999999999995
52.1,0.77,40.2,60,40,90,90,0.5529999999999999,351.07,305.04999999999995,273.5133180424917,274.4201705922172,353.92999999999995
71.8,1.057,76.1,60,80,90,0,1.4629999999999999,363.95,343.72499999999997,274.0246427842268,286.68843294723087,347.77
90.4,1.326,120.0,60,120,90,60,1.133,362.13,334.75,275.68120524651795,295.77108161280825,357.07
72.7,1.069,78.0,60,80,90,30,0.8529999999999999,353.03,325.775,273.82230945255884,286.92857636574496,354.84999999999997
74.0,1.09,80.8,60,80,90,90,0.44299999999999995,328.96999999999997,305.2,274.180533842239,274.05369611411504,354.48999999999995
52.1,0.769,40.1,60,40,90,90,0.5429999999999999,350.73,305.04999999999995,273.45331501776207,274.4201705922172,353.92999999999995
81.8,1.202,98.6,60,100,90,0,1.4729999999999999,364.57,349.25,274.178105052998,289.6337293514948,371.28999999999996
89.9,1.319,118.7,60,120,90,30,1.123,360.77,334.375,275.60295739873317,290.01660902493444,0.0
74.3,1.088,81.0,60,80,90,90,0.9629999999999999,368.04999999999995,327.125,275.9275888824662,278.2479571071819,354.48999999999995
83.7,1.23,103.0,60,100,90,0,1.7429999999999999,367.66999999999996,361.275,274.1102083107326,283.17309832337287,371.28999999999996
52.2,0.773,40.4,60,40,90,90,0.47299999999999986,338.89,304.5,273.39083189157583,274.3233143937865,353.92999999999995
64.2,0.947,60.8,60,60,90,60,0.6129999999999999,346.60999999999996,312.525,274.1464938534682,276.86606871124127,331.63
72.9,1.084,79.2,60,80,90,0,0.603,317.69,300.17499999999995,273.61690470119714,274.3838962679253,347.77
82.9,1.215,100.8,60,100,90,30,1.4929999999999999,365.84999999999997,345.5,274.23627804912,290.8441609954621,329.90999999999997
71.7,1.055,75.8,60,80,90,0,1.4629999999999999,363.56999999999994,347.7,274.44305839001953,289.0920826744814,347.77
90.6,1.337,121.3,60,120,90,90,0.3729999999999999,315.54999999999995,302.875,273.84999999999997,273.9044313531837,349.03
52.0,0.774,40.3,60,40,90,0,0.47299999999999986,328.46999999999997,305.7,273.49205262752974,274.52234592334923,340.30999999999995
90.0,1.323,119.1,60,120,90,0,1.9129999999999998,370.01,362.25,274.0148699324176,284.00725563851194,0.0
64.2,0.946,60.8,60,60,90,30,0.7229999999999999,351.49,313.47499999999997,275.089845354661,280.41928469658467,349.99
52.7,0.783,41.4,60,40,90,90,0.34299999999999986,314.96999999999997,302.97499999999997,273.4088435821109,273.7738322424071,353.92999999999995
64.2,0.949,61.0,60,60,90,30,0.3729999999999999,333.98999999999995,305.47499999999997,273.60607017003963,274.5098406769422,349.99
81.9,1.202,98.6,60,100,90,60,0.9229999999999999,358.72999999999996,327.09999999999997,273.9354934754662,286.32611475359863,339.42999999999995
90.4,1.327,120.0,60,120,90,0,1.9129999999999998,368.78999999999996,364.22499999999997,276.57461676688064,282.9579474577168,0.0
72.3,1.066,77.2,60,80,90,0,1.1429999999999998,357.77,322.34999999999997,274.50535973084635,287.1588067538483,347.77
90.4,1.327,120.0,60,120,90,0,1.9929999999999999,370.13,366.22499999999997,276.25596200878243,282.36714887225617,0.0
82.6,1.212,100.3,60,100,90,30,1.403,364.90999999999997,339.125,274.4259310326189,294.9659536425372,329.90999999999997
52.2,0.772,40.4,60,40,90,60,0.583,344.27,304.65,273.4771085446759,274.42279220613574,349.57
64.3,0.948,61.1,60,60,90,60,0.6729999999999998,347.59,316.0,273.79265076052235,279.3674485656631,331.63
73.1,1.073,78.7,60,80,90,30,0.813,352.30999999999995,322.97499999999997,273.8936396977031,285.58097609468643,354.84999999999997
72.6,1.066,77.5,60,80,90,60,1.033,357.71,328.54999999999995,274.2958621208505,288.6128587266391,341.54999999999995
52.0,0.772,40.3,60,40,90,0,0.5429999999999999,342.09,305.825,273.4107680962081,274.4026638282742,340.30999999999995
64.5,0.95,61.5,60,60,90,60,0.7429999999999999,350.30999999999995,319.9,273.71391488719485,280.33168968047676,331.63
72.8,1.069,77.9,60,80,90,30,0.8729999999999999,353.54999999999995,327.47499999999997,273.9715838362577,288.3151739192137,354.84999999999997
51.8,0.77,40.0,60,40,90,30,0.33299999999999985,307.59,302.84999999999997,273.4709361307176,273.8282329983125,322.60999999999996
82.5,1.214,100.2,60,100,90,0,1.103,358.25,336.92499999999995,273.8428203230275,283.96769383926164,371.28999999999996
82.7,1.213,100.4,60,100,90,30,1.323,363.04999999999995,335.22499999999997,274.4652946437966,294.20158347171696,329.90999999999997
52.4,0.776,40.8,60,40,90,90,0.45299999999999985,334.77,304.29999999999995,273.3667948338868,274.2530261405183,353.92999999999995
89.8,1.314,118.2,60,120,90,60,1.7329999999999999,367.75,351.325,274.0303408430829,287.40374219868824,357.07
73.0,1.072,78.6,60,80,90,30,0.8029999999999999,352.65,324.125,274.70080624192707,286.4887593126197,354.84999999999997
50.4,0.744,37.6,60,40,90,30,0.563,352.90999999999997,305.325,273.52815340802374,274.4725606476327,322.60999999999996
63.1,0.928,58.7,60,60,90,90,0.7329999999999999,369.07,307.5,273.8110597552415,274.99842275106823,306.53
64.3,0.947,61.0,60,60,90,30,0.6829999999999998,353.53,312.625,273.68572380943914,279.41863887405657,349.99
64.3,0.948,61.2,60,60,90,60,0.7129999999999999,349.25,321.34999999999997,273.50355339059325,283.48634364753804,331.63
51.2,0.756,38.8,60,40,90,30,0.46299999999999986,337.18999999999994,304.72499999999997,273.42928480087534,274.41062153982335,322.60999999999996
51.3,0.76,39.1,60,40,90,30,0.3829999999999999,323.03,303.95,273.38874672772624,274.15332779621946,322.60999999999996
74.1,1.085,80.7,60,80,90,90,1.1829999999999998,365.69,333.275,275.9585583490467,285.2002766219978,354.48999999999995
72.2,1.063,76.9,60,80,90,0,1.353,362.33,344.7,274.42945300812494,294.02318854415876,347.77
82.4,1.22,100.7,60,100,90,60,0.32299999999999995,314.53,301.17499999999995,273.76806148561445,273.83495741960115,339.42999999999995
50.5,0.746,37.7,60,40,90,30,0.5429999999999999,348.22999999999996,305.2,273.5334057902536,274.46021626713554,322.60999999999996
81.9,1.202,98.5,60,100,90,60,1.093,358.39,332.84999999999997,274.4946189051177,293.985706531497,339.42999999999995
82.4,1.205,99.4,60,100,90,90,1.383,372.84999999999997,342.04999999999995,277.5391912694709,290.5616819022938,363.90999999999997
52.2,0.773,40.4,60,40,90,60,0.4829999999999999,329.54999999999995,304.075,273.45822070014844,274.29999999999995,349.57
90.5,1.323,120.1,60,120,90,90,1.2429999999999999,371.72999999999996,340.54999999999995,277.039344417765,286.7517155780683,349.03
50.5,0.745,37.7,60,40,90,30,0.563,352.45,305.325,273.5307886552932,274.4725606476327,322.60999999999996
89.6,1.312,117.7,60,120,90,30,1.6229999999999998,366.59,349.5,274.0119744775804,289.7809951596409,0.0
82.0,1.207,99.1,60,100,90,90,0.6229999999999999,344.89,305.4,273.83774995456196,274.65665191733194,363.90999999999997
52.2,0.771,40.3,60,40,90,60,0.603,346.27,304.65,273.4274887385102,274.42279220613574,349.57
89.8,1.335,120.0,60,120,90,0,0.593,315.33,304.2,273.9128892449104,274.5296134724383,0.0
83.9,1.233,103.4,60,100,90,0,1.7129999999999999,367.21,361.025,274.39619420637393,287.0036096379247,371.28999999999996
63.4,0.932,59.1,60,60,90,90,0.7729999999999999,364.92999999999995,305.0,273.65695167422547,274.32046999107195,306.53
52.2,0.777,40.7,60,40,90,0,0.45299999999999985,324.27,305.67499999999995,273.45331501776207,274.5073871960498,340.30999999999995
90.8,1.328,120.7,60,120,90,90,1.9729999999999999,371.63,355.9,273.78796551630944,283.18244735844644,349.03
52.1,0.77,40.2,60,40,90,90,0.5529999999999999,352.45,305.025,273.4964101615138,274.4026638282742,353.92999999999995
82.0,1.208,99.3,60,100,90,90,0.6129999999999999,342.13,305.4,273.82230945255884,274.65665191733194,363.90999999999997
51.9,0.772,40.2,60,40,90,0,0.5029999999999999,335.84999999999997,305.72499999999997,273.3949489742783,274.4725606476327,340.30999999999995
82.3,1.213,100.0,60,100,90,60,0.44299999999999995,337.28999999999996,302.0,273.7607372593841,273.9926149773176,339.42999999999995
82.9,1.217,101.1,60,100,90,30,1.1629999999999998,361.28999999999996,329.67499999999995,274.7664776521808,289.6099260832686,329.90999999999997
72.3,1.065,77.1,60,80,90,0,1.1629999999999998,358.27,328.22499999999997,274.75996894379983,285.8782821569396,347.77
64.4,0.952,61.5,60,60,90,30,0.4129999999999999,340.22999999999996,305.47499999999997,273.4363564212655,274.5814910641239,349.99
83.4,1.226,102.6,60,100,90,0,1.7329999999999999,367.34999999999997,356.59999999999997,274.0014693182963,286.6191004401432,371.28999999999996
52.1,0.771,40.3,60,40,90,90,0.4929999999999999,340.87,304.575,273.3780350850198,274.3028949070347,353.92999999999995
74.2,1.087,80.9,60,80,90,90,1.333,364.46999999999997,334.775,274.19259292151827,286.9358320991758,354.48999999999995
82.3,1.209,99.7,60,100,90,0,1.6429999999999998,367.61,351.72499999999997,274.6359340496805,292.84574827215255,371.28999999999996
89.9,1.316,118.5,60,120,90,60,1.7129999999999999,367.46999999999997,351.575,274.05388052307813,288.11738120046385,357.07
64.1,0.944,60.6,60,60,90,60,0.7029999999999998,349.10999999999996,322.65,273.65793700396796,284.22339153105315,331.63
73.3,1.093,80.3,60,80,90,0,0.563,305.84999999999997,299.7,273.38452078799116,274.33462370959444,347.77
83.7,1.229,102.9,60,100,90,0,1.783,368.92999999999995,360.75,273.8862064927722,284.1938519850035,371.28999999999996
82.5,1.213,100.2,60,100,90,0,1.503,365.01,346.92499999999995,274.15149887668434,289.27417956569155,371.28999999999996
89.7,1.313,117.9,60,120,90,60,1.793,367.77,352.09999999999997,274.05388052307813,288.46328399353536,357.07
90.1,1.323,119.3,60,120,90,0,1.863,369.13,361.09999999999997,274.11540147089175,284.25570424001404,0.0
63.2,0.933,59.0,60,60,90,90,0.6829999999999998,349.71,304.5,274.2490905331227,274.2530261405183,306.53
82.7,1.217,100.6,60,100,90,0,1.253,360.30999999999995,341.7,274.34289563667573,283.5732112774007,371.28999999999996
63.5,0.934,59.5,60,60,90,90,0.7829999999999999,364.03,305.04999999999995,273.60497252664305,274.2208252269472,306.53
64.1,0.946,60.8,60,60,90,60,0.7129999999999999,349.27,321.025,273.75166435825963,282.2795764779461,331.63
63.6,0.948,60.5,60,60,90,0,0.823,318.51,305.97499999999997,273.62222875812466,274.57916059279563,0.0
52.1,0.775,40.4,60,40,90,0,0.4929999999999999,334.59,305.75,273.4107680962081,274.42279220613574,340.30999999999995
89.6,1.312,117.7,60,120,90,30,1.4529999999999998,367.28999999999996,345.29999999999995,275.40898207164196,289.5496951191173,0.0
74.3,1.1,82.0,60,80,90,90,0.3729999999999999,309.22999999999996,304.22499999999997,274.0621403400793,273.7409032633745,354.48999999999995
91.0,1.337,121.7,60,120,90,90,0.4829999999999999,338.25,303.4,273.9405694150421,274.05369611411504,349.03
73.5,1.089,80.2,60,80,90,60,0.3629999999999999,320.19,303.97499999999997,274.25136279218066,274.43937969582277,341.54999999999995
64.2,0.945,60.7,60,60,90,30,0.6729999999999998,350.96999999999997,312.0,275.187645700312,276.6155446902327,349.99
64.2,0.946,60.8,60,60,90,60,0.7029999999999998,349.21,319.075,273.81558245169174,280.44217617267526,331.63
63.5,0.935,59.3,60,60,90,90,0.7329999999999999,357.45,304.875,273.6398979485566,274.16775897605146,306.53
72.4,1.068,77.4,60,80,90,0,0.8529999999999999,351.84999999999997,305.29999999999995,274.89642491965725,277.6150494584793,347.77
82.7,1.217,100.8,60,100,90,0,1.2229999999999999,360.46999999999997,342.17499999999995,274.31275534829985,284.8607856269338,371.28999999999996
89.3,1.315,117.1,60,120,90,0,1.4229999999999998,360.72999999999996,349.7,276.5883135400949,278.4430772398168,0.0
72.5,1.069,77.4,60,80,90,0,0.8729999999999999,353.03,313.125,274.6754507530563,288.35556367474305,347.77
82.3,1.204,99.2,60,100,90,90,1.4429999999999998,373.28999999999996,340.97499999999997,277.0123826843025,291.1419194825529,363.90999999999997
73.2,1.078,79.1,60,80,90,60,0.6929999999999998,350.30999999999995,314.825,275.46365511690914,278.8563561052566,341.54999999999995
64.3,0.951,61.3,60,60,90,30,0.3829999999999999,337.16999999999996,305.47499999999997,273.4846640106136,274.5814910641239,349.99
64.0,0.943,60.5,60,60,90,30,0.7029999999999998,349.75,313.22499999999997,273.9593207028119,278.03970005896747,349.99
52.0,0.767,40.0,60,40,90,90,0.563,353.19,305.075,273.73566201857386,274.4341988423397,353.92999999999995
64.2,0.946,60.9,60,60,90,60,0.6929999999999998,348.90999999999997,320.54999999999995,273.8868853370776,282.0145360848721,331.63
73.0,1.078,78.8,60,80,90,30,0.34299999999999986,328.63,303.025,273.9758329128825,274.8673137938847,354.84999999999997
83.1,1.218,101.3,60,100,90,30,1.4729999999999999,364.97,348.22499999999997,274.178105052998,285.49136000069143,329.90999999999997
82.3,1.214,100.0,60,100,90,60,0.44299999999999995,336.60999999999996,301.95,273.78482280992415,274.0217797887081,339.42999999999995
90.0,1.317,118.9,60,120,90,60,1.5829999999999997,370.87,347.2,276.16114596125794,292.61218555729715,357.07
62.9,0.929,58.6,60,60,90,0,1.313,362.80999999999995,310.72499999999997,274.15399203184086,276.30528656913015,0.0
62.6,0.925,58.0,60,60,90,0,1.3929999999999998,364.33,320.4,273.84065186599327,277.4102816808281,0.0
74.0,1.084,80.4,60,80,90,90,1.313,365.06999999999994,335.4,274.5824803663576,286.25915710486373,354.48999999999995
81.9,1.206,99.0,60,100,90,90,0.6429999999999999,346.63,305.42499999999995,273.65695167422547,274.60688022843334,363.90999999999997
52.2,0.779,40.7,60,40,90,0,0.43299999999999994,311.48999999999995,305.67499999999995,273.60055521304275,274.5073871960498,340.30999999999995
74.2,1.098,81.6,60,80,90,90,0.3829999999999999,326.53,304.7,309.21919738502646,274.10393920141695,354.48999999999995
51.4,0.761,39.3,60,40,90,30,0.4029999999999999,326.66999999999996,304.15,273.4183281572999,274.2239335795724,322.60999999999996
90.4,1.327,120.1,60,120,90,0,2.033,371.21,362.34999999999997,273.85213958726166,283.84298835686263,0.0
83.5,1.225,102.5,60,100,90,30,1.513,365.54999999999995,348.29999999999995,274.0303408430829,290.5382143994143,329.90999999999997
51.8,0.764,39.6,60,40,90,90,0.563,356.13,305.45,273.50637059362407,273.95415587212096,353.92999999999995
64.1,0.949,60.9,60,60,90,30,0.34299999999999986,327.84999999999997,305.5,273.52416573867737,274.5887494569938,349.99
52.6,0.78,41.2,60,40,90,90,0.3629999999999999,316.40999999999997,303.09999999999997,273.4009980079602,273.85474581706217,353.92999999999995
90.5,1.323,119.8,60,120,90,90,1.333,374.45,344.92499999999995,279.185726965329,285.8355232450222,349.03
82.0,1.214,99.7,60,100,90,0,0.573,336.25,304.09999999999997,273.81708320320627,274.59337567297405,371.28999999999996
51.8,0.764,39.6,60,40,90,90,0.573,355.71,305.47499999999997,273.52815340802374,273.70602757725374,353.92999999999995
51.3,0.76,39.1,60,40,90,30,0.4129999999999999,329.40999999999997,304.34999999999997,273.4009980079602,274.2901754250991,322.60999999999996
63.2,0.932,59.1,60,60,90,90,0.6729999999999998,348.09,304.42499999999995,273.5146916505762,274.3342719282327,306.53
52.2,0.777,40.6,60,40,90,60,0.4029999999999999,311.28999999999996,303.125,273.5659326868617,274.00391256382994,349.57
81.8,1.203,98.6,60,100,90,90,0.7129999999999999,353.16999999999996,305.72499999999997,274.0113942186943,274.07511260575853,363.90999999999997
64.2,0.948,61.0,60,60,90,30,0.44299999999999995,347.53,305.54999999999995,273.5824349662088,274.55949163412436,349.99
52.2,0.771,40.3,60,40,90,60,0.6229999999999999,347.27,304.7,273.4771085446759,274.45256157883864,349.57
74.1,1.086,80.6,60,80,90,90,1.263,365.57,333.875,276.1528319966325,286.74518910007015,354.48999999999995
73.3,1.079,79.2,60,80,90,60,0.6329999999999999,347.99,313.75,274.8684295155752,281.90328509760764,341.54999999999995
72.2,1.063,77.0,60,80,90,0,1.4929999999999999,363.54999999999995,346.275,274.15747208398045,287.01683693805717,347.77
63.8,0.95,60.7,60,60,90,0,0.833,323.45,305.97499999999997,273.58588989435407,274.57916059279563,0.0
52.1,0.77,40.3,60,40,90,60,0.7029999999999998,350.21,307.34999999999997,274.03204308284796,277.8899015460942,349.57
72.2,1.063,77.0,60,80,90,0,1.4629999999999999,363.49,344.04999999999995,274.2693748255164,291.67007919349516,347.77
82.0,1.204,98.9,60,100,90,60,0.9729999999999999,355.15,332.5,274.0986832980505,289.0340590949962,339.42999999999995
63.2,0.942,59.7,60,60,90,90,0.34299999999999986,302.25,301.97499999999997,273.40495097567964,273.662347538298,306.53
51.8,0.77,40.0,60,40,90,30,0.32299999999999995,306.84999999999997,302.75,273.5174234614175,273.8282329983125,322.60999999999996
72.3,1.062,77.0,60,80,90,30,0.8829999999999999,353.40999999999997,328.525,273.84137544069773,287.8676481363928,354.84999999999997
52.3,0.775,40.6,60,40,90,60,0.5229999999999999,334.21,304.25,273.4009980079602,274.35277457017787,349.57
89.8,1.316,118.3,60,120,90,30,1.283,361.11,344.4,274.07086915465766,288.9137770431666,0.0
64.5,0.95,61.4,60,60,90,60,0.7329999999999999,350.42999999999995,319.2,273.79187226143523,278.79298975130496,331.63
82.7,1.215,100.8,60,100,90,0,1.783,367.66999999999996,361.15,274.2844602240713,284.2870253359384,371.28999999999996
74.1,1.094,81.2,60,80,90,90,0.4129999999999999,320.178,304.9,274.55139930069913,273.9926149773176,354.48999999999995
